experiment,split,method,setting,dataset,num_seeds,mIoU_percent,mIoU_seed_std_percent,foreground_mIoU_percent,foreground_mIoU_seed_std_percent,background_IoU_percent,background_IoU_seed_std_percent,foreground_Dice_percent,foreground_Dice_seed_std_percent,AUROC_percent,AUROC_seed_std_percent,absent_FP_area_percent,absent_FP_area_seed_std_percent
exp1,external_target,ClearCLIP,core_fixed,MedSeg,1,31.960470724312806,,12.370226267182822,,90.73120409570276,,24.35713237360817,,88.68201318787055,,2.466923175471844,
exp1,external_target,ClearCLIP,core_fixed,PH2,1,27.607412598677445,,12.60361768704558,,72.61879733357304,,16.30672786489808,,88.06361138922955,,6.865333365915557,
exp1,external_target,ClearCLIP,core_fixed,macro_average,1,34.75058332468085,,16.985054012128305,,82.36741485982569,,27.100913566953626,,89.66559353653783,,4.245094859859011,
exp1,external_target,ClearCLIP,source_static,Covid-QU-Ex,1,54.000098509074945,,20.748552804778818,,87.25164421337107,,32.168966316624285,,89.45694292646931,,,
exp1,external_target,ClearCLIP,source_static,HAM10000,1,16.444015143564165,,7.674898384250907,,77.827832458757,,14.65445524374574,,92.01380471072771,,1.2736090493888799,
exp1,external_target,ClearCLIP,source_static,MedSeg,1,30.21177938244206,,9.640134732835303,,91.92671333126235,,19.258382746170714,,87.85378359169698,,1.7057551015721688,
exp1,external_target,ClearCLIP,source_static,PH2,1,22.195967158150026,,6.102095623935461,,70.47758176079373,,9.091844818124507,,88.13672053711133,,2.2032215053683624,
exp1,external_target,ClearCLIP,source_static,macro_average,1,30.7129650483078,,11.041420386450122,,81.87094294104604,,18.79341228116631,,89.36531294150133,,1.7275285521098038,
exp1,external_target,ClearCLIP,conditional_grpo,Covid-QU-Ex,3,53.43759474875442,0.04705049229359966,19.6922264637651,0.08686399042292037,87.18296303374375,0.007522272045257454,30.845987314479757,0.11427325352764524,89.46986735697547,0.004344746597963507,,
exp1,external_target,ClearCLIP,conditional_grpo,HAM10000,3,16.41414749868772,0.03616178173620609,7.624951827775596,0.029138892330019078,77.93851719507259,0.09468394217273336,14.359613224769378,0.2506754475562646,91.96467961659069,0.010907795104535161,1.4197747411804105,0.038454667784939466
exp1,external_target,ClearCLIP,conditional_grpo,MedSeg,3,29.718710478798577,0.031831078990372165,9.224156468080889,0.042332174331257855,91.20237251095163,0.0038221870287376484,18.123616510032626,0.08597787516383158,87.88585165053564,0.00685437214624529,2.3388211089785735,0.02156337034679805
exp1,external_target,ClearCLIP,conditional_grpo,PH2,3,22.669939325150207,0.22274094981129317,6.588030152131322,0.2500580733057346,70.91566684420685,0.14083344232976208,10.205501808749293,0.3616558373469772,88.05752803289725,0.04644980779387626,2.6759578783234383,0.1211302023537364
exp1,external_target,ClearCLIP,conditional_grpo,macro_average,3,30.56009801284773,0.0621264793723274,10.782341227938225,0.06940590976217431,81.8098798959937,0.058384409485188256,18.38367971450776,0.15353112505414715,89.34448166424977,0.012955716244611334,2.144851242827474,0.05984746933746697
exp1,external_target,NACLIP,original_ngsc,Covid-QU-Ex,1,58.44194405572271,,29.48153482856591,,87.4023532828795,,43.1456968286887,,88.73334454851476,,,
exp1,external_target,NACLIP,original_ngsc,HAM10000,1,10.958003935791398,,7.785509190028332,,33.165467156132856,,11.037198543669879,,89.11141115900534,,10.857321924520628,
exp1,external_target,NACLIP,original_ngsc,MedSeg,1,24.51980254733754,,1.6725953196545895,,93.0614242303864,,3.9650513949724226,,82.81087719341456,,0.11552867322865099,
exp1,external_target,NACLIP,original_ngsc,PH2,1,29.94729516504824,,18.228574064842267,,65.10345846566617,,27.20229176675612,,84.88067270914239,,13.835830368912752,
exp1,external_target,NACLIP,original_ngsc,macro_average,1,30.96676142597497,,14.292053350772774,,69.68317578376625,,21.33755963352178,,86.38407640251926,,8.269560322220677,
exp1,external_target,NACLIP,core_fixed,Covid-QU-Ex,1,58.47772911327971,,29.557227810989982,,87.39823041556944,,43.238715226341675,,88.73337267192926,,,
