experiment,split,method,setting,dataset,num_seeds,mIoU_percent,mIoU_seed_std_percent,foreground_mIoU_percent,foreground_mIoU_seed_std_percent,background_IoU_percent,background_IoU_seed_std_percent,foreground_Dice_percent,foreground_Dice_seed_std_percent,AUROC_percent,AUROC_seed_std_percent,absent_FP_area_percent,absent_FP_area_seed_std_percent
exp1_baseline,internal_unused_source,ClearCLIP,source_static,macro_average,1,55.4369948331044,,25.643734188381796,,95.31158975797365,,35.86421633684333,,,,1.5497421426669342,
exp2,internal_unused_source,ClearCLIP,global_beta_grpo,BUSI,3,69.64975522130756,0.06726600366504285,42.06416257911204,0.13449017459089188,97.23534786350308,0.012788452490071957,55.48285996590525,0.12194619532043124,97.64303848537405,0.0024336093253283734,1.1993118664131053,0.015639661645805974
exp2,internal_unused_source,ClearCLIP,global_beta_grpo,BrainMRI,3,34.88806783367095,0.15416158938501337,14.688743506131658,0.15342841580676755,95.48604081628883,0.15786327279660464,27.225102996254464,0.2275439731401229,98.05529670506067,0.011665443864371941,1.2344697221594665,0.038110698142742865
exp2,internal_unused_source,ClearCLIP,global_beta_grpo,ColonDB,3,58.01487117679478,0.09590971747833306,22.782212823651314,0.20883636138975073,93.24752952993826,0.01732386873003969,32.51244270310221,0.26666679102867097,85.52582284441903,0.02245931331872674,,
exp2,internal_unused_source,ClearCLIP,global_beta_grpo,KiTS,3,60.03009719258775,0.016369264832520044,22.341728101622643,0.020070173604726693,97.71846628355286,0.03722569807810248,27.902749656941815,0.019547047845232608,91.68976311467749,0.007081100239223165,,
exp2,internal_unused_source,ClearCLIP,global_beta_grpo,macro_average,3,55.64569785609027,0.01968566299541788,25.469211752629413,0.04972431735007491,95.92184612332075,0.0556085129911923,35.78078883055093,0.04855370605038666,93.22848028738281,0.0023528709247927623,1.2168907942862859,0.026772811569525958
exp2,internal_unused_source,ClearCLIP,conditional_beta_grpo,BUSI,3,66.59341737911659,0.657574434347737,36.061849549985844,1.2913193704374508,97.12498520824734,0.028288961841757516,49.67726684343147,1.5099103429719012,97.58086075631223,0.012875387151481494,2.150914332807713,0.07290346815778093
exp2,internal_unused_source,ClearCLIP,conditional_beta_grpo,BrainMRI,3,35.38147849218128,0.37289472987623307,15.455344451923954,0.45042852671490574,95.15988061295324,0.17225016458369055,28.35856104354856,0.47888533724117927,98.07875498907129,0.014158389633127946,1.2928009033203125,0.04966057137782586
exp2,internal_unused_source,ClearCLIP,conditional_beta_grpo,ColonDB,3,58.94016011967358,0.16916141505923962,25.986422176951063,0.39278003304438064,91.8938980623961,0.18452585928245774,37.187111600495285,0.5052705807389365,85.46387324420432,0.12326533060328113,,
exp2,internal_unused_source,ClearCLIP,conditional_beta_grpo,KiTS,3,60.147712614531024,0.021189008282436306,22.303121247044547,0.07132826627333706,97.9923039820175,0.039165261430308525,27.807639456869115,0.048705077910325835,91.7488363642554,0.021623195829686085,,
exp2,internal_unused_source,ClearCLIP,conditional_beta_grpo,macro_average,3,55.26569215137561,0.10886993920956631,24.951684356476353,0.32534620118596064,95.54276696640355,0.09135875439804288,35.75764473608611,0.3729436927580172,93.2180813384608,0.027258297577713378,1.7218576180640128,0.03579585183418531
exp1_baseline,internal_unused_source,NACLIP,original_ngsc,BUSI,1,58.285460450358414,,19.822649425322822,,96.74827147539402,,26.44444900594775,,,,0.0,
exp1_baseline,internal_unused_source,NACLIP,original_ngsc,BrainMRI,1,25.503542500130767,,4.188660399047203,,89.44818880338146,,5.92562607751528,,,,3.254590105654588,
exp1_baseline,internal_unused_source,NACLIP,original_ngsc,ColonDB,1,49.80100222099878,,17.803992444311906,,81.79801199768566,,27.692563695439272,,,,,
exp1_baseline,internal_unused_source,NACLIP,original_ngsc,KiTS,1,52.75320874792546,,14.755793549620243,,90.75062394623068,,21.261914367983643,,,,,
exp1_baseline,internal_unused_source,NACLIP,original_ngsc,macro_average,1,46.58580347985336,,14.142773954575544,,89.68627405567295,,20.331138286721483,,,,1.627295052827294,
exp1_baseline,internal_unused_source,NACLIP,core_fixed,BUSI,1,66.99157204735309,,40.150931182266,,93.83221291244018,,53.51263391396751,,,,2.5223006835027895,
exp1_baseline,internal_unused_source,NACLIP,core_fixed,BrainMRI,1,29.30719280976816,,9.189757528429482,,89.65949865378421,,18.160325805281534,,,,2.2688445760242972,
exp1_baseline,internal_unused_source,NACLIP,core_fixed,ColonDB,1,49.74482045898057,,17.777554332515855,,81.71208658544529,,27.656670194810207,,,,,
exp1_baseline,internal_unused_source,NACLIP,core_fixed,KiTS,1,52.70111368486481,,14.708612676968569,,90.69361469276106,,21.204800929491515,,,,,
exp1_baseline,internal_unused_source,NACLIP,core_fixed,macro_average,1,49.686174750241655,,20.456713930044977,,88.9743532111077,,30.133607710887688,,,,2.3955726297635436,
exp1_baseline,internal_unused_source,NACLIP,source_static,BUSI,1,64.42402033099205,,33.08540699764745,,95.76263366433663,,46.5010629696972,,,,1.0979303325384273,
exp1_baseline,internal_unused_source,NACLIP,source_static,BrainMRI,1,35.0691103908825,,14.925204434745487,,95.50082825929351,,26.751943559989982,,,,1.3290109919078315,
exp1_baseline,internal_unused_source,NACLIP,source_static,ColonDB,1,54.482716110039334,,16.132192442594242,,92.83323977748442,,24.20253901543213,,,,,
exp1_baseline,internal_unused_source,NACLIP,source_static,KiTS,1,58.37943285941669,,20.606637824007,,96.15222789482638,,27.64357322496379,,,,,
exp1_baseline,internal_unused_source,NACLIP,source_static,macro_average,1,53.08881992283264,,21.187360424748544,,95.06223239898523,,31.27477969252077,,,,1.2134706622231293,
exp2,internal_unused_source,NACLIP,global_beta_grpo,BUSI,3,63.651259892282106,0.19732668716277132,31.639204680693123,0.42411859962623805,95.6633151038711,0.02947078059590292,45.09192347368344,0.4979060784711933,97.17198141587167,0.002597527545444395,1.0467889780372956,0.031542466194228284
exp2,internal_unused_source,NACLIP,global_beta_grpo,BrainMRI,3,34.86600171090466,0.08284360028445958,14.718093720046625,0.0743644131564689,95.30972568347879,0.10828204230204445,26.353248556704763,0.09275890657769367,95.85308397346239,0.0008468254417485446,1.3810889637885402,0.034847557740445144
exp2,internal_unused_source,NACLIP,global_beta_grpo,ColonDB,3,54.63524307899375,0.1006318134589439,16.48745722936591,0.21240357625557307,92.78302892862159,0.01118244758355053,24.792633186804064,0.27308508504400836,79.93699087566225,0.006010387268336974,,
exp2,internal_unused_source,NACLIP,global_beta_grpo,KiTS,3,58.84990948494205,0.161315030486305,21.14957474798671,0.17157275956297563,96.5502442218974,0.15107007125801733,28.092502561616023,0.11365727025702925,94.95418688120226,0.002246997485018897,,
exp2,internal_unused_source,NACLIP,global_beta_grpo,macro_average,3,53.00060354178064,0.013531068101267757,20.99858259452309,0.09767837646237831,95.0765784844672,0.0749924043261862,31.082576944702073,0.14119451227067994,91.97906078654964,0.00017014028313410044,1.213938970912918,0.03319461274318345
exp2,internal_unused_source,NACLIP,conditional_beta_grpo,BUSI,3,55.77045913708359,2.834879813346264,17.557695127987774,4.619104634538594,93.98322314617941,1.1175684570006288,27.03754778670841,6.755906619848965,97.12871618043847,0.012259075891418706,5.19736163688522,2.2327829587605854
exp2,internal_unused_source,NACLIP,conditional_beta_grpo,BrainMRI,3,35.31448018711512,0.02564855886945216,15.398145288577354,0.16186786500700245,95.06348488272842,0.5856451476216019,27.307570190545547,0.17281386945518895,95.85255978006086,0.011325666307096133,1.3223900723813184,0.10691919234412603
exp2,internal_unused_source,NACLIP,conditional_beta_grpo,ColonDB,3,56.22406182477469,0.5966462320663162,21.534798880696528,2.1674095512683227,90.91332476885285,1.4800236154998174,31.7564189066898,2.9271128591426034,80.44896389029512,0.5107581252722185,,
exp2,internal_unused_source,NACLIP,conditional_beta_grpo,KiTS,3,57.8175206935043,0.9062144777925647,20.493585150816614,0.4703173040766495,95.14145623619198,1.3651186017187842,27.211286756487457,0.7669398849114796,94.8624594320849,0.09682255683681076,,
exp2,internal_unused_source,NACLIP,conditional_beta_grpo,macro_average,3,51.28163046061942,0.8737317538404362,18.74605611201957,0.7123469815708999,93.77537225848816,1.1309926438570084,28.328205910107805,1.1121576022343118,92.07317482071984,0.10867237473822473,3.259875854633269,1.1408777872206475
exp1_baseline,external_target,MaskCLIP,original_ngsc,Covid-QU-Ex,1,58.50000898270199,,28.86256765000977,,88.1374503153942,,42.53658843775116,,87.12421881952814,,,
exp1_baseline,external_target,MaskCLIP,original_ngsc,HAM10000,1,20.88607428784256,,14.427530405693334,,66.09588146288714,,34.51291018981216,,86.5154807701264,,4.3924049912785135,
exp1_baseline,external_target,MaskCLIP,original_ngsc,MedSeg,1,32.89119219226738,,12.633991227654379,,93.6627950861064,,24.29239787784355,,88.47939130903215,,0.5620182150661356,
exp1_baseline,external_target,MaskCLIP,original_ngsc,PH2,1,28.907031103489402,,14.79545395462701,,71.24176255007659,,22.803689785389054,,82.1647922596729,,6.278413750084484,
exp1_baseline,external_target,MaskCLIP,original_ngsc,macro_average,1,35.29607664157533,,17.679885809496124,,79.78447235361608,,31.036396572698983,,86.0709707895899,,3.744278985476378,
exp1_baseline,external_target,MaskCLIP,core_fixed,Covid-QU-Ex,1,58.52983696735207,,28.921091316769704,,88.13858261793442,,42.60547414497168,,87.12422916593984,,,
exp1_baseline,external_target,MaskCLIP,core_fixed,HAM10000,1,19.301942297863086,,11.270897172564306,,75.51925817495454,,18.66908267477135,,86.61419256036623,,3.3773851876506225,
exp1_baseline,external_target,MaskCLIP,core_fixed,MedSeg,1,33.29290662687481,,13.655072155532022,,92.20641004090318,,25.735690049599185,,88.45887223445153,,1.5163610477258664,
exp1_baseline,external_target,MaskCLIP,core_fixed,PH2,1,27.011001424610452,,12.30972033870887,,71.11484468231521,,19.404537510507033,,82.12962818213055,,6.87348469349531,
exp1_baseline,external_target,MaskCLIP,core_fixed,macro_average,1,34.53392182917511,,16.539195245893726,,81.74477387902684,,26.60369609496231,,86.08173053572203,,3.9224103096239333,
exp1_baseline,external_target,MaskCLIP,source_static,Covid-QU-Ex,1,55.43013489095925,,23.080175453749668,,87.78009432816883,,35.40333578886442,,86.77581535903116,,,
exp1_baseline,external_target,MaskCLIP,source_static,HAM10000,1,15.566821774213228,,6.8639988831387235,,76.48658201173475,,9.809025208379927,,86.33325890996223,,0.9886615693743335,
exp1_baseline,external_target,MaskCLIP,source_static,MedSeg,1,32.33543006513663,,12.345145806276152,,92.30628284171806,,23.14680248512523,,87.81241328916958,,1.2355540058400372,
exp1_baseline,external_target,MaskCLIP,source_static,PH2,1,20.388325196536115,,4.007385995899506,,69.53114279844596,,7.355704586947137,,81.61243437614152,,1.5091680284667741,
exp1_baseline,external_target,MaskCLIP,source_static,macro_average,1,30.930177981711303,,11.574176534766012,,81.52602549501691,,18.928717017329177,,85.63348048357612,,1.2444612012270484,
exp2,external_target,MaskCLIP,global_beta_grpo,Covid-QU-Ex,3,54.93248442933216,0.07070973748441896,22.149670845922145,0.1314213996095827,87.71529801274218,0.010031319556868989,34.16384121354155,0.17453859715190514,86.77891474904436,0.002291299969324386,,
exp2,external_target,MaskCLIP,global_beta_grpo,HAM10000,3,15.364083210330826,0.025833882377411722,6.648800792343533,0.02770871750298461,76.37106013624188,0.013330850256934831,9.45591751836936,0.0449961847042146,86.33494761139518,0.0024079052325618236,0.9327325369969737,0.006713264974357666
exp2,external_target,MaskCLIP,global_beta_grpo,MedSeg,3,32.29125579834757,0.02500160457700865,12.243063008974703,0.03758704140775618,92.4358341664662,0.013214884713551046,22.824132229615795,0.05780561086569236,87.81378467289233,0.0011636952321747902,1.1319239147425486,0.011921366484835067
exp2,external_target,MaskCLIP,global_beta_grpo,PH2,3,20.189186220366288,0.03020853123849111,3.7753360395430433,0.036599082493593144,69.43073676283602,0.01216328293879315,6.977078283270598,0.06267492490274763,81.61755994009803,0.002769401781274264,1.4096802505441743,0.011330987282018973
exp2,external_target,MaskCLIP,global_beta_grpo,macro_average,3,30.69425241459421,0.03587265702776404,11.204217671695856,0.05591144164023929,81.48823226957155,0.005444784004584489,18.355242311199326,0.08373546455742528,85.63630174335748,0.001356368212824309,1.1581122340945655,0.009523972181995603
exp2,external_target,MaskCLIP,conditional_beta_grpo,Covid-QU-Ex,3,57.290690210705655,0.26700825581891385,26.691372934342546,0.5596429243269538,87.89000748706877,0.03396412069367643,40.132003194086266,0.66172486826465,86.79618231620873,0.0063588483155646545,,
exp2,external_target,MaskCLIP,conditional_beta_grpo,HAM10000,3,15.080060311235322,0.3329837163633999,6.294326508928562,0.3548196469235298,76.58019692738264,0.1802024887814973,9.192782473207089,0.9398318623451535,86.34398351175551,0.017608117583056603,1.10990737350764,0.0981200664368674
exp2,external_target,MaskCLIP,conditional_beta_grpo,MedSeg,3,30.794761763122185,0.18827625333290432,10.23783396681051,0.23264490355373774,92.46554515205722,0.06184739676673978,18.052704874291432,0.5605550267120909,87.82465051162453,0.004496625226334479,1.113822357882761,0.04076727335540471
exp2,external_target,MaskCLIP,conditional_beta_grpo,PH2,3,20.592584641980803,0.5545092116356461,4.153163876097244,0.6724726213322552,69.9108469396315,0.2026471282979068,7.3401898953938876,1.2260165467773734,81.6631626195504,0.045315970855963186,2.0123284908644496,0.20833550060132153
exp2,external_target,MaskCLIP,conditional_beta_grpo,macro_average,3,30.939524231760995,0.23122110036618854,11.844174321544715,0.2444949749458449,81.71164912653502,0.11494353836062107,18.679420109244667,0.5742939590206994,85.65699473978479,0.01713161332587553,1.4120194074182835,0.09654470635198739
exp1_baseline,external_target,SCLIP,original_ngsc,Covid-QU-Ex,1,53.439698753509944,,19.98584260486905,,86.89355490215084,,29.594386459388485,,72.7716892575846,,,
exp1_baseline,external_target,SCLIP,original_ngsc,HAM10000,1,13.02296501080577,,11.104881816559868,,26.449547370527082,,39.052838784216235,,92.2963297040426,,8.644590903767806,
exp1_baseline,external_target,SCLIP,original_ngsc,MedSeg,1,29.034605063603486,,7.507149739803983,,93.616971035002,,16.730300051856464,,84.25404057961109,,0.284364908048422,
exp1_baseline,external_target,SCLIP,original_ngsc,PH2,1,32.957798766386894,,19.76317924882016,,72.54165731908711,,31.22644061732415,,90.67238274803876,,9.392768567205534,
exp1_baseline,external_target,SCLIP,original_ngsc,macro_average,1,32.11376689857652,,14.590263352513263,,69.87543265669176,,29.150991478196335,,84.99861057231927,,6.10724145967392,
exp1_baseline,external_target,SCLIP,core_fixed,Covid-QU-Ex,1,53.45936677201936,,20.02857776167934,,86.89015578235937,,29.645981294135826,,72.77174813319783,,,
exp1_baseline,external_target,SCLIP,core_fixed,HAM10000,1,18.784005434755688,,10.251204630099187,,78.51361106735119,,10.838042637154182,,92.49510429177018,,3.591193049931276,
exp1_baseline,external_target,SCLIP,core_fixed,MedSeg,1,32.435707463437566,,12.638367610248027,,91.82772702300619,,25.486061550796812,,84.55804125879763,,1.5240244346089882,
exp1_baseline,external_target,SCLIP,core_fixed,PH2,1,31.498625478372556,,17.234843381627606,,74.2899717686074,,25.60868333484891,,91.01850234523823,,6.352322816065543,
